,Abbreviation,DriverNumber,TeamName,Position,GridPosition,Status,Points,RaceCountry,Year,AgeAtGP,BestQualiTime,FLapPoint,AvgLapTime,SDLapTime,AvgSplitTime,AvgPitTime,PitstopNo,HARD,INTERMEDIATE,MEDIUM,SOFT,WET,Engine,Rain,Driver,AverageSpeed,MaxSpeed,AverageRPM,MaxRPM,AverageThrottle,MaxThrottlePct,Brake,raceID
13,SAI,55,McLaren,13.0,12.0,Finished,0.0,UK,2020.0,26.0,0 days 00:01:27.083000,0,0 days 00:01:33.236607843,0 days 00:00:04.670385,0 days 00:00:02.422549019,0 days 00:00:32.318000,2.0,40.0,0.0,12.0,0.0,0.0,Renault,False,55,161.4448362544515,338,7598.834404022065,12243,50.88139794707074,0.13965505202150688,11.378395363452274,25
14,LAT,6,Williams,19.0,18.0,+1 Lap,0.0,UK,2020.0,25.0,0 days 00:01:28.430000,0,0 days 00:01:34.189940,0 days 00:00:04.520014,0 days 00:00:03.361340,0 days 00:00:28.610333,3.0,37.0,0.0,14.0,0.0,0.0,Mercedes,False,6,159.16604985685356,342,7704.649535646952,13108,49.485406047063755,39.77026743942462,15.987012080162,25
15,RUS,63,Williams,18.0,15.0,+1 Lap,0.0,UK,2020.0,21.0,0 days 00:01:27.455000,0,0 days 00:01:34.197200,0 days 00:00:04.672898,0 days 00:00:03.368600,0 days 00:00:28.471333,3.0,31.0,0.0,20.0,0.0,0.0,Mercedes,False,63,159.5739473500454,337,7672.070071922351,12611,48.86896864744082,38.5447943579359,12.069687870958731,25
16,RAI,7,Alfa Romeo Racing,15.0,20.0,+1 Lap,0.0,UK,2020.0,40.0,0 days 00:01:28.493000,0,0 days 00:01:33.995920,0 days 00:00:02.966507,0 days 00:00:03.167320,0 days 00:00:29.296000,1.0,26.0,0.0,25.0,0.0,0.0,Ferrari,False,7,159.8686544235738,338,7598.219467914252,12708,60.427449200474825,10.00279310104043,23.44110048180993,25
17,BOT,77,Mercedes,3.0,1.0,Finished,15.0,UK,2020.0,30.0,0 days 00:01:25.154000,0,0 days 00:01:32.321137254,0 days 00:00:03.957278,0 days 00:00:01.507078431,0 days 00:00:28.298000,2.0,39.0,0.0,13.0,0.0,0.0,Mercedes,False,77,162.5986313804902,326,7787.0043642203755,12767,49.96033796522589,39.309405767753645,11.27714545073668,25
18,GRO,8,Haas F1 Team,16.0,13.0,+1 Lap,0.0,UK,2020.0,34.0,0 days 00:01:27.254000,0,0 days 00:01:34.068620,0 days 00:00:04.499828,0 days 00:00:03.240020,0 days 00:00:29.590000,2.0,34.0,0.0,17.0,0.0,0.0,Ferrari,False,8,159.8474268556665,339,7732.289714405419,12826,47.010509042664616,39.47699183017946,12.638782207946372,25
19,GIO,99,Alfa Romeo Racing,17.0,19.0,+1 Lap,0.0,UK,2020.0,26.0,0 days 00:01:28.433000,0,0 days 00:01:34.188020,0 days 00:00:03.850961,0 days 00:00:03.359420,0 days 00:00:27.792500,2.0,26.0,0.0,25.0,0.0,0.0,Ferrari,False,99,159.75075064590462,331,7714.879442776342,12795,61.3532225403254,9.775853641505481,22.67648907199218,25
0,GAS,10,AlphaTauri,9.0,10.0,+1 Lap,2.0,Spain,2020.0,24.0,0 days 00:01:16.800000,0,0 days 00:01:25.197015625,0 days 00:00:03.353939,0 days 00:00:02.677890625,0 days 00:00:22.317500,2.0,0.0,0.0,44.0,21.0,0.0,,False,10,142.7338147488199,340,7732.072087280002,12825,47.18262527743912,0.640845290568633,14.470599268498546,26
1,PER,11,Racing Point,5.0,4.0,+1 Lap,10.0,Spain,2020.0,30.0,0 days 00:01:16.482000,0,0 days 00:01:24.908078125,0 days 00:00:02.557706,0 days 00:00:02.388953125,0 days 00:00:22.641000,1.0,0.0,0.0,36.0,29.0,0.0,Mercedes,False,11,142.2760636468786,340,7499.868423520586,13172,43.167088686736065,1.0534871362030698,18.187501953796616,26
2,LEC,16,Ferrari,20.0,9.0,Electronics,0.0,Spain,2020.0,22.0,0 days 00:01:16.953000,0,0 days 00:01:27.519837837,0 days 00:00:08.280020,0 days 00:00:04.203756756,0 days 00:00:22.274000,1.0,0.0,0.0,9.0,29.0,0.0,Ferrari,False,16,83.39113445246804,341,4499.238519491075,12650,60.71821563662509,31.585857638563258,43.264872299853074,26
3,STR,18,Racing Point,4.0,5.0,+1 Lap,12.0,Spain,2020.0,21.0,0 days 00:01:16.589000,0,0 days 00:01:24.967093750,0 days 00:00:03.456507,0 days 00:00:02.447968750,0 days 00:00:22.369500,2.0,0.0,0.0,15.0,50.0,0.0,Mercedes,False,18,142.62605895776673,339,7651.245365594423,13159,44.68917440370127,3.9138453843508705,16.26809215667886,26
4,MAG,20,Haas F1 Team,15.0,16.0,+1 Lap,0.0,Spain,2020.0,28.0,0 days 00:01:17.908000,0,0 days 00:01:25.590515625,0 days 00:00:02.899045,0 days 00:00:03.071390625,0 days 00:00:24.148000,1.0,0.0,0.0,37.0,28.0,0.0,Ferrari,False,20,142.99021538653912,333,7657.572821907531,12812,42.895589108756134,0.5658195004532809,15.186470349182532,26
5,ALB,23,Red Bull Racing,8.0,6.0,+1 Lap,4.0,Spain,2020.0,24.0,0 days 00:01:17.029000,0,0 days 00:01:25.215578125,0 days 00:00:03.300391,0 days 00:00:02.696453125,0 days 00:00:21.733500,2.0,22.0,0.0,26.0,17.0,0.0,Honda,False,23,143.1302322673419,334,7608.395792303604,12565,42.88264715996124,28.025258682672167,15.424052017881145,26
6,KVY,26,AlphaTauri,12.0,12.0,+1 Lap,0.0,Spain,2020.0,26.0,0 days 00:01:17.192000,0,0 days 00:01:25.196421875,0 days 00:00:03.540897,0 days 00:00:02.677296875,0 days 00:00:22.557500,2.0,0.0,0.0,44.0,21.0,0.0,,False,26,142.64550314170495,343,7861.582293913532,12971,47.45424989840257,1.4036074900747133,15.39591734658789,26
7,RIC,3,Renault,11.0,13.0,+1 Lap,0.0,Spain,2020.0,31.0,0 days 00:01:17.198000,0,0 days 00:01:25.188375,0 days 00:00:02.853163,0 days 00:00:02.669250,0 days 00:00:21.837000,1.0,0.0,0.0,35.0,30.0,0.0,Renault,False,3,143.31295132701865,336,7626.112632467411,12422,48.0863734408703,2.713432742505236,15.064553440245085,26
8,OCO,31,Renault,13.0,15.0,+1 Lap,0.0,Spain,2020.0,23.0,0 days 00:01:17.567000,0,0 days 00:01:25.367437500,0 days 00:00:02.844458,0 days 00:00:02.848312500,0 days 00:00:22.366000,1.0,0.0,0.0,34.0,31.0,0.0,Renault,False,31,142.82656538185,334,7445.329800869049,12132,46.58507611991622,0.3376160555190847,15.580355747288129,26
9,VER,33,Red Bull Racing,2.0,3.0,Finished,18.0,Spain,2020.0,22.0,0 days 00:01:16.292000,0,0 days 00:01:23.724753846,0 days 00:00:03.211325,0 days 00:00:01.272338461,0 days 00:00:21.566500,2.0,0.0,0.0,45.0,21.0,0.0,Honda,False,33,145.23745662571508,325,7520.108787395668,12516,45.56600706492857,0.6846103348025884,14.580011879083434,26
10,NOR,4,McLaren,10.0,8.0,+1 Lap,1.0,Spain,2020.0,20.0,0 days 00:01:17.084000,0,0 days 00:01:25.187203125,0 days 00:00:03.289215,0 days 00:00:02.668078125,0 days 00:00:21.930000,2.0,0.0,0.0,21.0,44.0,0.0,Renault,False,4,142.93003845071743,340,7444.957297821126,11978,48.11794679421051,2.110100346994279,18.584513426490357,26
11,HAM,44,Mercedes,1.0,1.0,Finished,25.0,Spain,2020.0,35.0,0 days 00:01:15.584000,0,0 days 00:01:23.375753846,0 days 00:00:03.641061,0 days 00:00:00.923338461,0 days 00:00:22.615000,2.0,0.0,0.0,43.0,23.0,0.0,Mercedes,False,44,145.04967332520553,331,7475.6545062365185,12547,47.39363531213855,1.003469942792835,15.333395854825097,26
12,VET,5,Ferrari,7.0,11.0,+1 Lap,6.0,Spain,2020.0,33.0,0 days 00:01:17.168000,0,0 days 00:01:25.142281250,0 days 00:00:02.529584,0 days 00:00:02.623156250,0 days 00:00:21.820000,1.0,0.0,0.0,29.0,36.0,0.0,Ferrari,False,5,143.28225327456312,330,7489.016068023383,12800,50.995185845134266,3.3011347650754947,18.54700053143268,26
13,SAI,55,McLaren,6.0,7.0,+1 Lap,8.0,Spain,2020.0,26.0,0 days 00:01:16.876000,0,0 days 00:01:24.983234375,0 days 00:00:03.375307,0 days 00:00:02.464109375,0 days 00:00:22.122000,2.0,0.0,0.0,24.0,41.0,0.0,Renault,False,55,142.69792741254807,348,7407.037075244615,12156,45.728250336053016,0.6846103348025884,15.561599299759294,26
14,LAT,6,Williams,18.0,19.0,+2 Laps,0.0,Spain,2020.0,25.0,0 days 00:01:18.532000,0,0 days 00:01:25.837111111,0 days 00:00:03.623634,0 days 00:00:03.291444444,0 days 00:00:22.398500,2.0,0.0,0.0,49.0,15.0,0.0,Mercedes,False,6,140.85191784675982,335,7550.31726530995,12823,46.59414173622183,0.9190659289130638,19.03779424177061,26
15,RUS,63,Williams,17.0,18.0,+1 Lap,0.0,Spain,2020.0,21.0,0 days 00:01:18.099000,0,0 days 00:01:25.717156250,0 days 00:00:03.066640,0 days 00:00:03.198031250,0 days 00:00:22.298500,2.0,0.0,0.0,46.0,19.0,0.0,Mercedes,False,63,142.85054237394104,338,7545.2540248210325,12481,45.277001469255055,0.43452436775141456,14.826971771546468,26
16,RAI,7,Alfa Romeo Racing,14.0,14.0,+1 Lap,0.0,Spain,2020.0,40.0,0 days 00:01:17.386000,0,0 days 00:01:25.462796875,0 days 00:00:03.542433,0 days 00:00:02.943671875,0 days 00:00:22.255500,2.0,0.0,0.0,44.0,21.0,0.0,Ferrari,False,7,142.8988402263278,339,7727.176154303042,12901,56.696333114508114,10.378567632623714,28.32223576854544,26
17,BOT,77,Mercedes,3.0,2.0,Finished,16.0,Spain,2020.0,30.0,0 days 00:01:15.643000,1,0 days 00:01:24.009184615,0 days 00:00:03.971296,0 days 00:00:01.556769230,0 days 00:00:22.353333,3.0,0.0,0.0,27.0,39.0,0.0,Mercedes,False,77,144.8163431179468,338,7633.950920628966,12750,46.42123855075182,0.7908968707993372,16.25246178373816,26
18,GRO,8,Haas F1 Team,19.0,17.0,+2 Laps,0.0,Spain,2020.0,34.0,0 days 00:01:18.089000,0,0 days 00:01:26.292841269,0 days 00:00:04.699321,0 days 00:00:03.747174603,0 days 00:00:23.611000,2.0,0.0,0.0,32.0,32.0,0.0,Ferrari,False,8,141.0368251586483,328,7579.402075713527,12761,42.79899340398262,1.1222607771421427,15.8617024602207,26
19,GIO,99,Alfa Romeo Racing,16.0,20.0,+1 Lap,0.0,Spain,2020.0,26.0,0 days 00:01:18.697000,0,0 days 00:01:25.562828125,0 days 00:00:03.456574,0 days 00:00:03.043703125,0 days 00:00:22.018500,2.0,0.0,0.0,45.0,20.0,0.0,Ferrari,False,99,143.39141579918098,341,7793.065022351433,12987,57.060270718059336,9.797117759229735,25.374347431929728,26
0,GAS,10,AlphaTauri,8.0,12.0,Finished,4.0,Belgium,2020.0,24.0,0 days 00:01:42.745000,0,0 days 00:01:50.570384615,0 days 00:00:02.570828,0 days 00:00:01.972538461,0 days 00:00:22.681000,1.0,26.0,0.0,18.0,0.0,0.0,,False,10,155.25947259772258,351,7773.958879936073,12952,49.71215955250716,1.461676766331491,12.139575148165413,27
1,PER,11,Racing Point,10.0,8.0,Finished,1.0,Belgium,2020.0,30.0,0 days 00:01:42.532000,0,0 days 00:01:50.771743589,0 days 00:00:02.501716,0 days 00:00:02.173897435,0 days 00:00:23.175000,1.0,26.0,0.0,0.0,18.0,0.0,Mercedes,False,11,155.33378837317707,350,7602.145068921888,13136,46.57664646733702,0.7258440434174602,14.563494705999865,27
2,LEC,16,Ferrari,14.0,13.0,Finished,0.0,Belgium,2020.0,22.0,0 days 00:01:42.996000,0,0 days 00:01:51.576051282,0 days 00:00:03.251311,0 days 00:00:02.978205128,0 days 00:00:27.889000,2.0,14.0,0.0,20.0,10.0,0.0,Ferrari,False,16,155.25610974229207,362,7479.760771126057,13026,54.82985949257508,5.157488180062596,19.394686022507823,27
3,STR,18,Racing Point,9.0,9.0,Finished,2.0,Belgium,2020.0,21.0,0 days 00:01:42.491000,0,0 days 00:01:50.616435897,0 days 00:00:00.998606,0 days 00:00:02.018589743,0 days 00:00:23.689000,1.0,33.0,0.0,0.0,11.0,0.0,Mercedes,False,18,155.31421056136378,346,7631.623959512553,12969,46.12832123593261,5.976559898781382,14.193913564626756,27
4,MAG,20,Haas F1 Team,17.0,20.0,Finished,0.0,Belgium,2020.0,28.0,0 days 00:01:44.314000,0,0 days 00:01:53.838707317,0 days 00:00:08.457236,0 days 00:00:03.458536585,0 days 00:00:25.247500,2.0,25.0,0.0,10.0,9.0,0.0,Ferrari,False,20,155.5326629819538,345,7606.736032496504,12897,47.6886528600919,1.481654125324632,13.468069521209298,27
5,ALB,23,Red Bull Racing,6.0,5.0,Finished,8.0,Belgium,2020.0,24.0,0 days 00:01:42.193000,0,0 days 00:01:50.300794871,0 days 00:00:00.987207,0 days 00:00:01.702948717,0 days 00:00:22.738000,1.0,0.0,0.0,33.0,11.0,0.0,Honda,False,23,155.2806485982553,343,7671.731970433509,12840,46.425384564160616,36.208963175068256,13.321568888592928,27
6,KVY,26,AlphaTauri,11.0,11.0,Finished,0.0,Belgium,2020.0,26.0,0 days 00:01:42.730000,0,0 days 00:01:51.295512820,0 days 00:00:01.523344,0 days 00:00:02.697666666,0 days 00:00:23.769000,1.0,33.0,0.0,11.0,0.0,0.0,,False,26,155.26659785576348,350,7776.48115469135,12903,49.91682759539189,2.044349736964773,13.504694679363388,27
7,RIC,3,Renault,4.0,4.0,Finished,13.0,Belgium,2020.0,31.0,0 days 00:01:42.061000,1,0 days 00:01:49.634564102,0 days 00:00:01.156020,0 days 00:00:01.036717948,0 days 00:00:23.586000,1.0,33.0,0.0,0.0,11.0,0.0,Renault,False,3,155.459246187654,346,7479.222514483586,12407,49.0037956982087,1.2219484584137976,10.611307185190118,27
8,OCO,31,Renault,5.0,6.0,Finished,10.0,Belgium,2020.0,23.0,0 days 00:01:42.396000,0,0 days 00:01:50.186000,0 days 00:00:01.040536,0 days 00:00:01.576763157,0 days 00:00:24.305000,1.0,33.0,0.0,0.0,11.0,0.0,Renault,False,31,155.2292401944463,350,7371.147266431378,12296,48.62955317307052,0.665911966438037,13.671172670972897,27
9,VER,33,Red Bull Racing,3.0,3.0,Finished,15.0,Belgium,2020.0,22.0,0 days 00:01:41.778000,0,0 days 00:01:49.409871794,0 days 00:00:00.883428,0 days 00:00:00.812025641,0 days 00:00:23.314000,1.0,33.0,0.0,11.0,0.0,0.0,Honda,False,33,155.39748285276687,325,7507.8335885995875,12819,48.730705200772455,1.5549044416328162,13.72777518812013,27
10,NOR,4,McLaren,7.0,10.0,Finished,6.0,Belgium,2020.0,20.0,0 days 00:01:42.657000,0,0 days 00:01:50.573205128,0 days 00:00:01.612646,0 days 00:00:01.975358974,0 days 00:00:23.046000,1.0,33.0,0.0,0.0,11.0,0.0,Renault,False,4,155.24692015715522,351,7347.2104281813945,12304,47.572917360324965,1.225278018245988,14.526869547845775,27
11,HAM,44,Mercedes,1.0,1.0,Finished,25.0,Belgium,2020.0,35.0,0 days 00:01:41.252000,0,0 days 00:01:48.938461538,0 days 00:00:00.871910,0 days 00:00:00.340615384,0 days 00:00:23.298000,1.0,33.0,0.0,11.0,0.0,0.0,Mercedes,False,44,155.5722181527602,317,7335.438503029899,12715,50.03835652926683,1.664779916095092,13.191716055137512,27
12,VET,5,Ferrari,13.0,14.0,Finished,0.0,Belgium,2020.0,33.0,0 days 00:01:43.261000,0,0 days 00:01:51.451794871,0 days 00:00:01.594810,0 days 00:00:02.853948717,0 days 00:00:22.982000,1.0,33.0,0.0,11.0,0.0,0.0,Ferrari,False,5,155.40054604781247,346,7435.507358327229,12604,52.553239661716724,3.309582473197043,17.959645734833853,27
13,LAT,6,Williams,16.0,19.0,Finished,0.0,Belgium,2020.0,25.0,0 days 00:01:44.138000,0,0 days 00:01:53.695692307,0 days 00:00:08.360976,0 days 00:00:03.229435897,0 days 00:00:23.504500,2.0,20.0,0.0,24.0,0.0,0.0,Mercedes,False,6,155.2637344343078,344,7522.268762069654,13196,49.448458413797695,0.416194979023773,15.29266830924952,27
14,RUS,63,Williams,19.0,15.0,Debris,0.0,Belgium,2020.0,21.0,0 days 00:01:43.468000,0,0 days 00:01:52.781750,0 days 00:00:00.776751,0 days 00:00:02.885250,0 days 00:00:00,0.0,0.0,0.0,9.0,0.0,0.0,Mercedes,False,63,36.82842778184724,346,1899.5764466937471,12612,70.5261370446827,56.84224545515083,60.33495371911833,27
15,RAI,7,Alfa Romeo Racing,12.0,16.0,Finished,0.0,Belgium,2020.0,40.0,0 days 00:01:43.743000,0,0 days 00:01:51.528282051,0 days 00:00:02.275424,0 days 00:00:02.930435897,0 days 00:00:22.960000,1.0,34.0,0.0,10.0,0.0,0.0,Ferrari,False,7,155.45521742025704,346,7544.747519477925,12896,53.69411333821669,5.6968768728774055,19.065059599120996,27
16,BOT,77,Mercedes,2.0,2.0,Finished,18.0,Belgium,2020.0,31.0,0 days 00:01:41.763000,0,0 days 00:01:49.159589743,0 days 00:00:00.860005,0 days 00:00:00.561743589,0 days 00:00:25.548000,1.0,33.0,0.0,11.0,0.0,0.0,Mercedes,False,77,155.4476926150363,328,7489.13531331158,13108,48.918525670906305,0.9722314709995338,13.784377705267364,27
17,GRO,8,Haas F1 Team,15.0,17.0,Finished,0.0,Belgium,2020.0,34.0,0 days 00:01:43.838000,0,0 days 00:01:52.710400,0 days 00:00:06.497472,0 days 00:00:03.167125,0 days 00:00:23.636000,1.0,34.0,0.0,10.0,0.0,0.0,Ferrari,False,8,155.4435972564427,351,7575.370713191716,12758,45.420589998002264,0.013318239328760736,12.782180195778118,27
18,GIO,99,Alfa Romeo Racing,18.0,18.0,Accident,0.0,Belgium,2020.0,26.0,0 days 00:01:43.950000,0,0 days 00:01:52.675625,0 days 00:00:00.635618,0 days 00:00:02.779125,0 days 00:00:00,0.0,0.0,0.0,9.0,0.0,0.0,Ferrari,False,99,36.89345408536992,345,1889.1797296397417,12701,67.51211959778917,53.838982486515285,57.48485050276353,27
0,GAS,10,AlphaTauri,1.0,10.0,Finished,25.0,Italy,2020.0,24.0,0 days 00:01:19.909000,0,0 days 00:01:29.764840,0 days 00:00:12.666191,0 days 00:00:02.594560,0 days 00:12:51.987500,2.0,7.0,0.0,27.0,19.0,0.0,,False,10,132.6215881591536,352,6511.120012381113,12763,40.828268332489166,0.1097416849569475,8.109629129382633,28
1,PER,11,Racing Point,10.0,4.0,Finished,1.0,Italy,2020.0,30.0,0 days 00:01:19.718000,0,0 days 00:01:30.098760,0 days 00:00:12.946562,0 days 00:00:02.928480,0 days 00:12:55.841000,2.0,0.0,0.0,31.0,22.0,0.0,Mercedes,False,11,132.45708818729247,363,6558.896392593843,13145,37.8188418031403,13.017052169508695,12.48522708087118,28
2,LEC,16,Ferrari,18.0,13.0,Accident,0.0,Italy,2020.0,22.0,0 days 00:01:20.273000,0,0 days 00:01:32.436681818,0 days 00:00:10.915407,0 days 00:00:03.920227272,0 days 00:00:24.344000,1.0,7.0,0.0,0.0,17.0,0.0,Ferrari,False,16,60.169677528279585,353,2931.62423321515,12668,75.82207777590185,54.72452023186448,61.25274354212392,28
3,STR,18,Racing Point,3.0,8.0,Finished,15.0,Italy,2020.0,21.0,0 days 00:01:19.924000,0,0 days 00:01:29.888520,0 days 00:00:13.565093,0 days 00:00:02.718240,0 days 00:25:17.308000,1.0,0.0,0.0,27.0,26.0,0.0,Mercedes,False,18,132.6034385727953,356,6501.57642523496,12964,39.27860318532275,11.866171422139683,12.28544093646238,28
4,MAG,20,Haas F1 Team,19.0,15.0,Power Unit,0.0,Italy,2020.0,28.0,0 days 00:01:20.869000,0,0 days 00:01:28.484500,0 days 00:00:09.121016,0 days 00:00:03.380187500,0 days 00:00:40.078000,1.0,17.0,0.0,1.0,0.0,0.0,Ferrari,False,20,45.71830153638359,338,2197.668045472452,12515,75.49983116663853,58.80465980077664,62.56682987224942,28
5,ALB,23,Red Bull Racing,15.0,9.0,Finished,0.0,Italy,2020.0,24.0,0 days 00:01:20.064000,0,0 days 00:01:30.234680,0 days 00:00:11.688645,0 days 00:00:03.064400,0 days 00:12:58.954000,2.0,27.0,0.0,4.0,22.0,0.0,Honda,False,23,132.05579942596657,362,6630.6993359221115,13058,36.75707693173504,28.341493612471158,12.848218808036469,28
6,KVY,26,AlphaTauri,9.0,11.0,Finished,2.0,Italy,2020.0,26.0,0 days 00:01:20.169000,0,0 days 00:01:30.018680,0 days 00:00:12.158267,0 days 00:00:02.848400,0 days 00:12:55.029500,2.0,22.0,0.0,31.0,0.0,0.0,,False,26,132.2489447914908,362,6618.268248072486,13042,41.7432607349879,2.301761494738027,12.032190894254038,28
7,RIC,3,Renault,6.0,7.0,Finished,8.0,Italy,2020.0,31.0,0 days 00:01:19.864000,0,0 days 00:01:29.840220,0 days 00:00:13.104434,0 days 00:00:02.669940,0 days 00:12:54.567500,2.0,0.0,0.0,31.0,22.0,0.0,Renault,False,3,132.5326411165513,357,6317.256401598289,12452,38.97940232990039,30.65732455399854,8.109629129382633,28
8,OCO,31,Renault,8.0,12.0,Finished,4.0,Italy,2020.0,23.0,0 days 00:01:20.234000,0,0 days 00:01:30.078285714,0 days 00:00:12.536009,0 days 00:00:02.845551020,0 days 00:12:54.256500,2.0,0.0,0.0,4.0,49.0,0.0,Renault,False,31,132.35364961449716,357,6189.809049468175,12445,40.1534132477911,24.34295683493725,9.91614609713546,28
9,VER,33,Red Bull Racing,17.0,5.0,Power Unit,0.0,Italy,2020.0,22.0,0 days 00:01:19.780000,0,0 days 00:01:34.586444444,0 days 00:00:16.257777,0 days 00:00:04.453259259,0 days 00:12:54.472500,2.0,0.0,0.0,8.0,22.0,0.0,Honda,False,33,75.58779334796556,352,3986.40517192864,12811,45.266390905509596,23.03168439416962,30.56446620518881,28
10,NOR,4,McLaren,4.0,6.0,Finished,12.0,Italy,2020.0,20.0,0 days 00:01:19.820000,0,0 days 00:01:29.901720,0 days 00:00:13.530587,0 days 00:00:02.731440,0 days 00:12:53.310500,2.0,0.0,0.0,31.0,22.0,0.0,Renault,False,4,132.38615003658057,358,6505.827452304576,12463,39.707017840058526,29.29258821543137,9.195790421520627,28
11,HAM,44,Mercedes,7.0,1.0,Finished,7.0,Italy,2020.0,35.0,0 days 00:01:18.887000,1,0 days 00:01:29.035204081,0 days 00:00:13.661434,0 days 00:00:02.254102040,0 days 00:08:44.392667,3.0,27.0,0.0,6.0,20.0,0.0,Mercedes,False,44,132.36940739490123,363,6177.651527941921,13049,38.194552310203164,27.030221171703527,11.064212955146603,28
12,VET,5,Ferrari,20.0,17.0,Brakes,0.0,Italy,2020.0,33.0,0 days 00:01:21.151000,0,0 days 00:01:38.352600,0 days 00:00:23.708907,0 days 00:00:13.031200,0 days 00:00:00,0.0,6.0,0.0,0.0,0.0,0.0,Ferrari,False,5,16.84467330744555,347,948.2501266250212,12480,78.45196690866115,70.44290618492882,73.05419550903258,28
13,SAI,55,McLaren,2.0,3.0,Finished,18.0,Italy,2020.0,26.0,0 days 00:01:19.695000,0,0 days 00:01:29.784020,0 days 00:00:13.827154,0 days 00:00:02.613740,0 days 00:12:53.383500,2.0,0.0,0.0,31.0,22.0,0.0,Renault,False,55,132.44929371377117,351,6516.218864314255,12290,39.701840283640045,26.371771061961844,9.96679610557713,28
14,LAT,6,Williams,11.0,20.0,Finished,0.0,Italy,2020.0,25.0,0 days 00:01:21.717000,0,0 days 00:01:30.191800,0 days 00:00:10.458990,0 days 00:00:03.021520,0 days 00:12:54.732500,2.0,10.0,0.0,43.0,0.0,0.0,Mercedes,False,6,132.2382238730373,352,6408.25687995948,13404,40.736507400529014,32.65518599808656,12.133490911137374,28
15,RUS,63,Williams,14.0,19.0,Finished,0.0,Italy,2020.0,21.0,0 days 00:01:21.587000,0,0 days 00:01:30.201400,0 days 00:00:11.080910,0 days 00:00:03.031120,0 days 00:12:56.593500,2.0,4.0,0.0,49.0,0.0,0.0,Mercedes,False,63,132.30384377286285,357,6361.936124711577,12844,39.540323034498286,32.711463785243964,10.870054589453543,28
16,RAI,7,Alfa Romeo Racing,13.0,14.0,Finished,0.0,Italy,2020.0,40.0,0 days 00:01:20.926000,0,0 days 00:01:30.465760,0 days 00:00:11.307213,0 days 00:00:03.295480,0 days 00:12:52.719500,2.0,8.0,0.0,18.0,27.0,0.0,Ferrari,False,7,132.762423321515,347,6342.471354606337,12815,51.56190556587315,10.709662896054926,22.51674264167933,28
17,BOT,77,Mercedes,5.0,2.0,Finished,10.0,Italy,2020.0,31.0,0 days 00:01:18.952000,0,0 days 00:01:29.847260,0 days 00:00:13.118286,0 days 00:00:02.676980,0 days 00:12:53.337000,2.0,0.0,0.0,31.0,22.0,0.0,Mercedes,False,77,132.5315718385953,361,6327.874022173448,13362,37.82238730373122,0.1097416849569475,12.161629804716078,28
18,GRO,8,Haas F1 Team,12.0,16.0,Finished,0.0,Italy,2020.0,34.0,0 days 00:01:21.139000,0,0 days 00:01:30.159340,0 days 00:00:11.067674,0 days 00:00:02.989060,0 days 00:12:58.062000,2.0,31.0,0.0,22.0,0.0,0.0,Ferrari,False,8,132.7062862288255,352,6398.7378017896335,12798,37.384517980752996,31.400191344476337,10.563340649445664,28
19,GIO,99,Alfa Romeo Racing,16.0,18.0,Finished,0.0,Italy,2020.0,26.0,0 days 00:01:21.206000,0,0 days 00:01:30.812760,0 days 00:00:12.447952,0 days 00:00:03.642480,0 days 00:08:45.767667,3.0,6.0,0.0,20.0,27.0,0.0,Ferrari,False,99,132.83181383308008,350,6368.125640159829,12947,49.761663571388375,8.222184703697451,18.68985311497552,28
0,PER,11,Racing Point,5.0,7.0,Finished,10.0,Italy,2020.0,30.0,0 days 00:01:16.311000,0,0 days 00:01:30.715055555,0 days 00:00:17.481484,0 days 00:00:03.188870370,0 days 00:09:20.976000,5.0,0.0,0.0,15.0,44.0,0.0,Mercedes,False,11,108.66922512945058,334,5880.926453741466,12947,31.521101590065527,6.057828896118774,10.866975209641204,29
1,LEC,16,Ferrari,8.0,5.0,Finished,4.0,Italy,2020.0,22.0,0 days 00:01:16.270000,0,0 days 00:01:31.457833333,0 days 00:00:17.221691,0 days 00:00:03.931648148,0 days 00:09:17.273600,5.0,16.0,0.0,8.0,35.0,0.0,Ferrari,False,16,108.63481189570636,329,5857.378522659579,12694,48.19319067039362,12.896943591623517,24.79494111716996,29
2,STR,18,Racing Point,13.0,6.0,Puncture,0.0,Italy,2020.0,21.0,0 days 00:01:16.271000,0,0 days 00:01:32.273512820,0 days 00:00:19.334032,0 days 00:00:02.757846153,0 days 00:08:13.349667,3.0,0.0,0.0,13.0,30.0,0.0,Mercedes,False,18,77.46473903679605,331,4182.201965815882,12683,40.21069513815699,16.11831553865188,24.833890849104158,29
3,MAG,20,Haas F1 Team,16.0,20.0,Collision,0.0,Italy,2020.0,28.0,0 days 00:01:17.348000,0,0 days 00:02:17.035000,0 days 00:00:03.769872,0 days 00:00:08.574000,0 days 00:00:00,0.0,0.0,0.0,0.0,6.0,0.0,Ferrari,False,20,12.50980616780461,308,894.4591486046832,12401,78.86482151858131,73.12010264399945,75.46166888145535,29
4,ALB,23,Red Bull Racing,3.0,4.0,Finished,15.0,Italy,2020.0,24.0,0 days 00:01:15.914000,0,0 days 00:01:30.282462962,0 days 00:00:17.558186,0 days 00:00:02.756277777,0 days 00:09:20.790800,5.0,0.0,0.0,11.0,48.0,0.0,Honda,False,23,108.63533886266782,336,5826.421046602209,12299,31.29125234843972,20.61815515740274,11.187737707922834,29
